serie,delta,iter,peor_eig
paper δ=1.57,1.57,3060,-0.08793295243253851
paper δ=1.57,1.57,3080,-0.08385692073255768
paper δ=1.57,1.57,3100,-0.07980174151202846
paper δ=1.57,1.57,3120,-0.07576728098564445
paper δ=1.57,1.57,3140,-0.07175340617834536
paper δ=1.57,1.57,3160,-0.06775998493088764
paper δ=1.57,1.57,3180,-0.0637868858993329
paper δ=1.57,1.57,3200,-0.05983397856823558
paper δ=1.57,1.57,3220,-0.05590113322438128
paper δ=1.57,1.57,3240,-0.05198822098759592
paper δ=1.57,1.57,3260,-0.04809511378539355
paper δ=1.57,1.57,3280,-0.04422168437002938
paper δ=1.57,1.57,3300,-0.04036780630940484
paper δ=1.57,1.57,3320,-0.03653335398155377
paper δ=1.57,1.57,3340,-0.03271820258680691
paper δ=1.57,1.57,3360,-0.028922228138640094
paper δ=1.57,1.57,3380,-0.025145307460547883
paper δ=1.57,1.57,3400,-0.02138731819553641
paper δ=1.57,1.57,3420,-0.017648138781623857
paper δ=1.57,1.57,3440,-0.013927648474236776
paper δ=1.57,1.57,3460,-0.010225727337399348
paper δ=1.57,1.57,3480,-0.006542256233956323
paper δ=1.57,1.57,3500,-0.002877116824265613
paper δ=1.57,1.57,3520,0.0007698084251615
paper δ=1.57,1.57,3540,0.004398636257690214
paper δ=1.57,1.57,3560,0.008009482619115715
paper δ=1.57,1.57,3580,0.011602462666019164
paper δ=1.57,1.57,3600,0.015177690764744511
paper δ=1.57,1.57,3620,0.0187352805030514
paper δ=1.57,1.57,3640,0.022275344680906528
paper δ=1.57,1.57,3660,0.02579799532185234
paper δ=1.57,1.57,3680,0.02930334367596288
paper δ=1.57,1.57,3700,0.03279150021609212
paper δ=1.57,1.57,3720,0.03626257465515437
paper δ=1.57,1.57,3740,0.039716675934755585
paper δ=1.57,1.57,3760,0.0431539122375284
paper δ=1.57,1.57,3780,0.04657439098832583
paper δ=1.57,1.57,3800,0.04997821885677922
paper δ=1.57,1.57,3820,0.05336550176303945
paper δ=1.57,1.57,3840,0.05673634488442758
paper δ=1.57,1.57,3860,0.06009085264923897
paper δ=1.57,1.57,3880,0.06342912875356888
paper δ=1.57,1.57,3900,0.06675127615773135
paper δ=1.57,1.57,3920,0.07005739708608871
paper δ=1.57,1.57,3940,0.07334759304279714
paper δ=1.57,1.57,3960,0.0766219648102151
paper δ=1.57,1.57,3980,0.07988061245009703
paper δ=1.57,1.57,4000,0.08312363530711764
paper δ=1.57,1.57,4020,0.08635113201927425
paper δ=1.57,1.57,4040,0.08956320052345745
paper δ=1.57,1.57,4060,0.09275993804811833
paper δ=1.57,1.57,4080,0.09594144112696767
paper δ=1.57,1.57,4100,0.09910780560079502
paper δ=1.57,1.57,4120,0.10225912662303926
paper δ=1.57,1.57,4140,0.1053954986628014
paper δ=1.57,1.57,4160,0.10851701550791404
paper δ=1.57,1.57,4180,0.11162377027034154
paper δ=1.57,1.57,4200,0.11471585539356965
paper δ=1.57,1.57,4220,0.11779336265379925
paper δ=1.57,1.57,4240,0.12085638315909364
paper δ=1.57,1.57,4260,0.12390500736438526
paper δ=1.57,1.57,4280,0.1269393250761368
paper δ=1.57,1.57,4300,0.12995942543591354
paper δ=1.57,1.57,4320,0.13296539695704723
paper δ=1.57,1.57,4340,0.13595732750229672
paper δ=1.57,1.57,4360,0.13893530430101464
paper δ=1.57,1.57,4380,0.14189941394789685
paper δ=1.57,1.57,4400,0.1448497424153743
paper δ=1.57,1.57,4420,0.1477863750474171
paper δ=1.57,1.57,4440,0.15070939657357485
paper δ=1.57,1.57,4460,0.15361889110090488
paper δ=1.57,1.57,4480,0.15651494214318973
paper δ=1.57,1.57,4500,0.15939763258313633
paper δ=1.57,1.57,4520,0.16226704472416031
paper δ=1.57,1.57,4540,0.16512326025946322
paper δ=1.57,1.57,4560,0.16796636029840784
paper δ=1.57,1.57,4580,0.17079642535418316
paper δ=1.57,1.57,4600,0.17361353535744684
paper δ=1.57,1.57,4620,0.17641776965643885
paper δ=1.57,1.57,4640,0.17920920703153342
paper δ=1.57,1.57,4660,0.1819879256821082
paper δ=1.57,1.57,4680,0.18475400324473412
paper δ=1.57,1.57,4700,0.18750751679431232
paper δ=1.57,1.57,4720,0.1902485428372529
paper δ=1.57,1.57,4740,0.19297715733631549
paper δ=1.57,1.57,4760,0.19569343569617104
paper δ=1.57,1.57,4780,0.19839745277766951
paper δ=1.57,1.57,4800,0.20108928289369032
paper δ=1.57,1.57,4820,0.20376899983102703
paper δ=1.57,1.57,4840,0.20643667682344358
paper δ=1.57,1.57,4860,0.20909238659055518
paper δ=1.57,1.57,4880,0.2117362013157731
paper δ=1.57,1.57,4900,0.21436819266330076
paper δ=1.57,1.57,4920,0.21698843177824756
paper δ=1.57,1.57,4940,0.21959698929185834
paper δ=1.57,1.57,4960,0.2221939353214566
paper δ=1.57,1.57,4980,0.22477933948181317
paper δ=1.57,1.57,5000,0.22735327088071244
paper δ=1.57,1.57,5020,0.2299157981293547
paper δ=1.57,1.57,5040,0.23246698934343613
paper δ=1.57,1.57,5060,0.23500691214678682
paper δ=1.57,1.57,5080,0.23753563367159813
paper δ=1.57,1.57,5100,0.24005322057257672
paper δ=1.57,1.57,5120,0.24255973902296546
paper δ=1.57,1.57,5140,0.24505525471255396
paper δ=1.57,1.57,5160,0.24753983287206438
paper δ=1.57,1.57,5180,0.2500135382487656
paper δ=1.57,1.57,5200,0.25247643512994955
paper δ=1.57,1.57,5220,0.25492858734583024
paper δ=1.57,1.57,5240,0.25737005826078985
paper δ=1.57,1.57,5260,0.25980091079065915
paper δ=1.57,1.57,5280,0.262221207393452
paper δ=1.57,1.57,5300,0.26463101008630474
paper δ=1.57,1.57,5320,0.267030380440076
paper δ=1.57,1.57,5340,0.2694193795842921
paper δ=1.57,1.57,5360,0.2717980682112966
paper δ=1.57,1.57,5380,0.27416650657852415
paper δ=1.57,1.57,5400,0.276524754515151
paper δ=1.57,1.57,5420,0.278872871425051
paper δ=1.57,1.57,5440,0.2812109162849765
paper δ=1.57,1.57,5460,0.2835389476539376
paper δ=1.57,1.57,5480,0.2858570236710989
paper δ=1.57,1.57,5500,0.2881652020610659
paper δ=1.57,1.57,5520,0.2904635401482665
paper δ=1.57,1.57,5540,0.29275209483807885
paper δ=1.57,1.57,5560,0.29503092263928465
paper δ=1.57,1.57,5580,0.2973000796537235
paper δ=1.57,1.57,5600,0.2995596215907881
paper δ=1.57,1.57,5620,0.3018096037650366
paper δ=1.57,1.57,5640,0.30405008109937626
paper δ=1.57,1.57,5660,0.3062811081248924
paper δ=1.57,1.57,5680,0.308502738992388
paper δ=1.57,1.57,5700,0.31071502746885926
paper δ=1.57,1.57,5720,0.3129180269415883
paper δ=1.57,1.57,5740,0.3151117904232592
paper δ=1.57,1.57,5760,0.31729637055292415
paper δ=1.57,1.57,5780,0.31947181959822046
paper δ=1.57,1.57,5800,0.3216381894607707
paper δ=1.57,1.57,5820,0.32379553167834274
paper δ=1.57,1.57,5840,0.32594389742814656
paper δ=1.57,1.57,5860,0.3280833375267207
paper δ=1.57,1.57,5880,0.33021390243720816
paper δ=1.57,1.57,5900,0.3323356422643542
paper δ=1.57,1.57,5920,0.3344486067739467
paper δ=1.57,1.57,5940,0.3365528453751381
paper δ=1.57,1.57,5960,0.3386484071316431
paper δ=1.57,1.57,5980,0.3407353407743585
paper δ=1.57,1.57,6000,0.3428136946864697
paper δ=1.57,1.57,6020,0.3448835169215272
paper δ=1.57,1.57,6040,0.34694485519395357
paper δ=1.57,1.57,6060,0.34899775688791124
paper δ=1.57,1.57,6080,0.35104226906184977
paper δ=1.57,1.57,6100,0.3530784384494723
paper δ=1.57,1.57,6120,0.35510631145461957
paper δ=1.57,1.57,6140,0.3571259341663904
paper δ=1.57,1.57,6160,0.35913735235504873
paper δ=1.57,1.57,6180,0.36114061147389975
paper δ=1.57,1.57,6200,0.36313575666099496
paper δ=1.57,1.57,6220,0.36512283275129676
paper δ=1.57,1.57,6240,0.3671018842598528
paper δ=1.57,1.57,6260,0.3690729554072618
paper δ=1.57,1.57,6280,0.3710360901051786
paper δ=1.57,1.57,6300,0.3729913319646698
paper δ=1.57,1.57,6320,0.37493872429899966
paper δ=1.57,1.57,6340,0.37687831012266315
paper δ=1.57,1.57,6360,0.378810132164233
paper δ=1.57,1.57,6380,0.38073423285027275
paper δ=1.57,1.57,6400,0.38265065432415213
paper δ=1.57,1.57,6420,0.38455943844022045
paper δ=1.57,1.57,6440,0.3864606267725321
paper δ=1.57,1.57,6460,0.3883542606051549
paper δ=1.57,1.57,6480,0.3902403809472048
paper δ=1.57,1.57,6500,0.3921190285290663
paper δ=1.57,1.57,6520,0.3939902438039269
paper δ=1.57,1.57,6540,0.39585406695383085
paper δ=1.57,1.57,6560,0.3977105378833983
paper δ=1.57,1.57,6580,0.3995596962343484
paper δ=1.57,1.57,6600,0.4014015813795879
paper δ=1.57,1.57,6620,0.4032362324235237
paper δ=1.57,1.57,6640,0.4050636882118681
paper δ=1.57,1.57,6660,0.40688398732527276
paper δ=1.57,1.57,6680,0.40869716809049805
paper δ=1.57,1.57,6700,0.4105032685698973
paper δ=1.57,1.57,6720,0.4123023265790948
paper δ=1.57,1.57,6740,0.4140943796725196
paper δ=1.57,1.57,6760,0.4158794651598612
paper δ=1.57,1.57,6780,0.41765762010004437
paper δ=1.57,1.57,6800,0.419428881303503
paper δ=1.57,1.57,6820,0.4211932853392568
paper δ=1.57,1.57,6840,0.42295086852683994
paper δ=1.57,1.57,6860,0.42470166694835143
paper δ=1.57,1.57,6880,0.4264457164446469
paper δ=1.57,1.57,6900,0.4281830526242061
paper δ=1.57,1.57,6920,0.4299137108536115
paper δ=1.57,1.57,6940,0.4316377262652793
paper δ=1.57,1.57,6960,0.4333551337657866
paper δ=1.57,1.57,6980,0.4350659680243609
paper δ=1.57,1.57,7000,0.4367702634848172
paper δ=1.57,1.57,7020,0.4384680543650745
paper δ=1.57,1.57,7040,0.4401593746559058
paper δ=1.57,1.57,7060,0.44184425812485983
paper δ=1.57,1.57,7080,0.44352273831921707
paper δ=1.57,1.57,7100,0.44519484856712666
paper δ=1.57,1.57,7120,0.44686062197683896
paper δ=1.57,1.57,7140,0.44852009143994565
paper δ=1.57,1.57,7160,0.4501732896349324
paper δ=1.57,1.57,7180,0.45182024902345574
paper δ=1.57,1.57,7200,0.45346100186011995
paper δ=1.57,1.57,7220,0.45509558018665075
paper δ=1.57,1.57,7240,0.45672401584064914
paper δ=1.57,1.57,7260,0.45834634044422273
paper δ=1.57,1.57,7280,0.45996258542473356
paper δ=1.57,1.57,7300,0.4615727820002462
paper δ=1.57,1.57,7320,0.46317696118549634
paper δ=1.57,1.57,7340,0.4647751537978593
paper δ=1.57,1.57,7360,0.4663673904557015
paper δ=1.57,1.57,7380,0.46795370157988714
paper δ=1.57,1.57,7400,0.46953411739198714
paper δ=1.57,1.57,7420,0.4711086679247387
paper δ=1.57,1.57,7440,0.47267738301317763
paper δ=1.57,1.57,7460,0.47424029230219844
paper δ=1.57,1.57,7480,0.4757974252494819
paper δ=1.57,1.57,7500,0.47734881112063476
paper δ=1.57,1.57,7520,0.4788944789950733
paper δ=1.57,1.57,7540,0.4804344577669326
paper δ=1.57,1.57,7560,0.4819687761450666
paper δ=1.57,1.57,7580,0.4834974626563735
paper δ=1.57,1.57,7600,0.4850205456455683
paper δ=1.57,1.57,7620,0.4865380532807535
paper δ=1.57,1.57,7640,0.4880500135434147
paper δ=1.57,1.57,7660,0.4895564542462125
paper δ=1.57,1.57,7680,0.4910574030169528
paper δ=1.57,1.57,7700,0.4925528873167764
paper δ=1.57,1.57,7720,0.4940429344297286
paper δ=1.57,1.57,7740,0.49552757146685167
paper δ=1.57,1.57,7760,0.4970068253689135
paper δ=1.57,1.57,7780,0.4984807229083401
paper δ=1.57,1.57,7800,0.49994929068591887
paper δ=1.57,1.57,7820,0.5014125551417123
paper δ=1.57,1.57,7840,0.5028705425402791
paper δ=1.57,1.57,7860,0.5043232789914214
paper δ=1.57,1.57,7880,0.5057707904351503
paper δ=1.57,1.57,7900,0.50721310265169
paper δ=1.57,1.57,7920,0.5086502412588629
paper δ=1.57,1.57,7940,0.510082231719025
paper δ=1.57,1.57,7960,0.5115090993300271
paper δ=1.57,1.57,7980,0.5129308692341112
paper δ=1.57,1.57,8000,0.5143475664204402
margen δ=2,2.0,20,7.788702025982683
margen δ=2,2.0,40,7.582505279522113
margen δ=2,2.0,60,-0.5993997064153638
margen δ=2,2.0,80,-1.2604574969347149
margen δ=2,2.0,100,58.002730823234906
margen δ=2,2.0,120,23.141592225586162
margen δ=2,2.0,140,98.86926110267983
margen δ=2,2.0,160,0.4098522609048323
margen δ=2,2.0,180,0.5327768491733063
margen δ=2,2.0,200,0.546242814251501
margen δ=2,2.0,220,0.5907843650560914
margen δ=2,2.0,240,0.9842404225939216
margen δ=2,2.0,260,0.47311959787287744
margen δ=2,2.0,280,0.8652965616765358
margen δ=2,2.0,300,0.7749555942088215
margen δ=2,2.0,320,0.7689599789788326
margen δ=2,2.0,340,0.8100804246504174
margen δ=2,2.0,360,0.7741131922885113
margen δ=2,2.0,380,0.793915518064839
margen δ=2,2.0,400,0.7887463760545093
margen δ=2,2.0,420,0.7867524715450335
margen δ=2,2.0,440,0.7904485123250516
margen δ=2,2.0,460,0.7877112847206407
margen δ=2,2.0,480,0.7889637559630389
margen δ=2,2.0,500,0.788766115213053
margen δ=2,2.0,520,0.7885089822966111
margen δ=2,2.0,540,0.7888183486074235
margen δ=2,2.0,560,0.7886208727307862
margen δ=2,2.0,580,0.7886957398928213
margen δ=2,2.0,600,0.7886956894332549
margen δ=2,2.0,620,0.7886693181015205
margen δ=2,2.0,640,0.7886939077392727
margen δ=2,2.0,660,0.7886803030191157
margen δ=2,2.0,680,0.7886843018221641
margen δ=2,2.0,700,0.7886853771528686
margen δ=2,2.0,720,0.7886829640148677
margen δ=2,2.0,740,0.7886848329909013
margen δ=2,2.0,760,0.788683943165244
margen δ=2,2.0,780,0.7886841126999221
margen δ=2,2.0,800,0.7886842687583973
margen δ=2,2.0,820,0.7886840635198785
margen δ=2,2.0,840,0.7886841996790299
margen δ=2,2.0,860,0.7886841452411282
margen δ=2,2.0,880,0.7886841479129987
margen δ=2,2.0,900,0.7886841646348285
margen δ=2,2.0,920,0.788684148111104
margen δ=2,2.0,940,0.7886841576060711
margen δ=2,2.0,960,0.7886841545903549
margen δ=2,2.0,980,0.7886841540494242
margen δ=2,2.0,1000,0.7886841556177294
margen δ=2,2.0,1020,0.7886841543473714
margen δ=2,2.0,1040,0.7886841549775374
margen δ=2,2.0,1060,0.7886841548386834
margen δ=2,2.0,1080,0.788684154745718
margen δ=2,2.0,1100,0.7886841548813188
margen δ=2,2.0,1120,0.7886841547877598
margen δ=2,2.0,1140,0.7886841548270802
margen δ=2,2.0,1160,0.7886841548234953
margen δ=2,2.0,1180,0.7886841548129075
margen δ=2,2.0,1200,0.7886841548240798
margen δ=2,2.0,1220,0.7886841548174237
margen δ=2,2.0,1240,0.7886841548196512
margen δ=2,2.0,1260,0.7886841548199155
margen δ=2,2.0,1280,0.7886841548189466
margen δ=2,2.0,1300,0.7886841548198325
margen δ=2,2.0,1320,0.7886841548193473
margen δ=2,2.0,1340,0.7886841548195183
margen δ=2,2.0,1360,0.7886841548194942
margen δ=2,2.0,1380,0.7886841548194198
margen δ=2,2.0,1400,0.7886841548195149
margen δ=2,2.0,1420,0.7886841548194027
margen δ=2,2.0,1440,0.7886841548194502
margen δ=2,2.0,1460,0.7886841548195082
margen δ=2,2.0,1480,0.7886841548195095
margen δ=2,2.0,1500,0.7886841548194488
margen δ=2,2.0,1520,0.7886841548194052
margen δ=2,2.0,1540,0.7886841548194733
margen δ=2,2.0,1560,0.788684154819545
margen δ=2,2.0,1580,0.7886841548193827
margen δ=2,2.0,1600,0.788684154819477
margen δ=2,2.0,1620,0.7886841548195294
margen δ=2,2.0,1640,0.7886841548194008
margen δ=2,2.0,1660,0.7886841548195623
margen δ=2,2.0,1680,0.7886841548193795
margen δ=2,2.0,1700,0.7886841548195409
margen δ=2,2.0,1720,0.7886841548193708
margen δ=2,2.0,1740,0.788684154819478
margen δ=2,2.0,1760,0.7886841548194391
margen δ=2,2.0,1780,0.7886841548194854
margen δ=2,2.0,1800,0.78868415481951
margen δ=2,2.0,1820,0.7886841548193838
margen δ=2,2.0,1840,0.7886841548194635
margen δ=2,2.0,1860,0.7886841548194794
margen δ=2,2.0,1880,0.7886841548193672
margen δ=2,2.0,1900,0.7886841548193578
margen δ=2,2.0,1920,0.7886841548192443
margen δ=2,2.0,1940,0.7886841548193003
margen δ=2,2.0,1960,0.7886841548193597
margen δ=2,2.0,1980,0.788684154819383
margen δ=2,2.0,2000,0.7886841548194021
margen δ=2,2.0,2020,0.7886841548193138
margen δ=2,2.0,2040,0.7886841548193676
margen δ=2,2.0,2060,0.7886841548193761
margen δ=2,2.0,2080,0.7886841548193599
margen δ=2,2.0,2100,0.7886841548194163
margen δ=2,2.0,2120,0.7886841548194033
margen δ=2,2.0,2140,0.7886841548193595
margen δ=2,2.0,2160,0.7886841548194319
margen δ=2,2.0,2180,0.7886841548194004
margen δ=2,2.0,2200,0.7886841548193727
margen δ=2,2.0,2220,0.7886841548193005
margen δ=2,2.0,2240,0.7886841548194238
margen δ=2,2.0,2260,0.7886841548193854
margen δ=2,2.0,2280,0.7886841548194292
margen δ=2,2.0,2300,0.7886841548193423
margen δ=2,2.0,2320,0.788684154819395
margen δ=2,2.0,2340,0.7886841548193915
margen δ=2,2.0,2360,0.7886841548194437
margen δ=2,2.0,2380,0.788684154819371
margen δ=2,2.0,2400,0.7886841548193718
margen δ=2,2.0,2420,0.7886841548194266
margen δ=2,2.0,2440,0.788684154819337
margen δ=2,2.0,2460,0.7886841548193111
margen δ=2,2.0,2480,0.7886841548193835
margen δ=2,2.0,2500,0.7886841548193213
margen δ=2,2.0,2520,0.78868415481942
margen δ=2,2.0,2540,0.7886841548193698
margen δ=2,2.0,2560,0.788684154819386
margen δ=2,2.0,2580,0.7886841548194305
margen δ=2,2.0,2600,0.7886841548193746
margen δ=2,2.0,2620,0.788684154819411
margen δ=2,2.0,2640,0.7886841548192727
margen δ=2,2.0,2660,0.7886841548194459
margen δ=2,2.0,2680,0.7886841548193024
margen δ=2,2.0,2700,0.7886841548193927
margen δ=2,2.0,2720,0.7886841548193348
margen δ=2,2.0,2740,0.7886714509694301
margen δ=2,2.0,2760,0.5618163084127465
margen δ=2,2.0,2780,0.37123664974765974
margen δ=2,2.0,2800,0.30095346309625404
margen δ=2,2.0,2820,0.23688633351779886
margen δ=2,2.0,2840,0.1835914687140302
margen δ=2,2.0,2860,0.14115891561862481
margen δ=2,2.0,2880,0.10774154188875577
margen δ=2,2.0,2900,0.08148526481392085
margen δ=2,2.0,2920,0.06434745536540915
margen δ=2,2.0,2940,0.051885598390894995
margen δ=2,2.0,2960,0.04168926263604689
margen δ=2,2.0,2980,0.03366158165891325
margen δ=2,2.0,3000,0.027177953352834162
margen δ=2,2.0,3020,0.02184191512207232
margen δ=2,2.0,3040,0.017457181808876884
margen δ=2,2.0,3060,0.013834807652159355
margen δ=2,2.0,3080,0.010833820805088976
margen δ=2,2.0,3100,0.008352593153916019
margen δ=2,2.0,3120,0.006308785923232916
margen δ=2,2.0,3140,0.004635827880809757
margen δ=2,2.0,3160,0.0032786577301831986
margen δ=2,2.0,3180,0.0021902138295748015
margen δ=2,2.0,3200,0.001329437128276001
margen δ=2,2.0,3220,0.0006599013728155712
margen δ=2,2.0,3240,0.0001489304048940513
margen δ=2,2.0,3260,-0.00023292569174991281
margen δ=2,2.0,3280,-0.000512183611453116
margen δ=2,2.0,3300,-0.0007125742854413222
margen δ=2,2.0,3320,-0.0008551095398403087
margen δ=2,2.0,3340,-0.000958116366169615
margen δ=2,2.0,3360,-0.0010372732390574323
margen δ=2,2.0,3380,-0.001105671278090988
margen δ=2,2.0,3400,-0.001173913173026057
margen δ=2,2.0,3420,-0.0012502545773141302
margen δ=2,2.0,3440,-0.0013407861660255896
margen δ=2,2.0,3460,-0.001449649811288281
margen δ=2,2.0,3480,-0.0015792793218638275
margen δ=2,2.0,3500,-0.0017306547944993735
margen δ=2,2.0,3520,-0.0019035595931217383
margen δ=2,2.0,3540,-0.002096829990337415
margen δ=2,2.0,3560,-0.0023085892201346637
margen δ=2,2.0,3580,-0.0025364597771020915
margen δ=2,2.0,3600,-0.0027777499456782388
margen δ=2,2.0,3620,-0.003029612559014487
margen δ=2,2.0,3640,-0.003289175703647617
margen δ=2,2.0,3660,-0.0035536464453499103
margen δ=2,2.0,3680,-0.003820389627405731
margen δ=2,2.0,3700,-0.004086984417081162
margen δ=2,2.0,3720,-0.004351261597333185
margen δ=2,2.0,3740,-0.0046113246747125445
margen δ=2,2.0,3760,-0.004865557782186275
margen δ=2,2.0,3780,-0.005112623130154772
margen δ=2,2.0,3800,-0.005351450476627876
margen δ=2,2.0,3820,-0.0055812207605129525
margen δ=2,2.0,3840,-0.00580134572052683
margen δ=2,2.0,3860,-0.00601144500873148
margen δ=2,2.0,3880,-0.006211322024168425
margen δ=2,2.0,3900,-0.006400939438643963
margen δ=2,2.0,3920,-0.006580395165282202
margen δ=2,2.0,3940,-0.006749899337475076
margen δ=2,2.0,3960,-0.006909752706486115
margen δ=2,2.0,3980,-0.007060326737351819
margen δ=2,2.0,4000,-0.007202045579529724
margen δ=2,2.0,4020,-0.007335370001139208
margen δ=2,2.0,4040,-0.007460783308717011
margen δ=2,2.0,4060,-0.007578779222257904
margen δ=2,2.0,4080,-0.007689851631536861
margen δ=2,2.0,4100,-0.007794486131670173
margen δ=2,2.0,4120,-0.007893153211492455
margen δ=2,2.0,4140,-0.007986302952630614
margen δ=2,2.0,4160,-0.008074361090800276
margen δ=2,2.0,4180,-0.00815772628234204
margen δ=2,2.0,4200,-0.008236768424176612
margen δ=2,2.0,4220,-0.00831182787266665
margen δ=2,2.0,4240,-0.008383215420681552
margen δ=2,2.0,4260,-0.008451212892510555
margen δ=2,2.0,4280,-0.0085160742335934
margen δ=2,2.0,4300,-0.00857802697809568
margen δ=2,2.0,4320,-0.008637273991961727
margen δ=2,2.0,4340,-0.008693995400729968
margen δ=2,2.0,4360,-0.008748350623328696
margen δ=2,2.0,4380,-0.008800480444956404
margen δ=2,2.0,4400,-0.008850509073803508
margen δ=2,2.0,4420,-0.00889854613713267
margen δ=2,2.0,4440,-0.008944688581506892
margen δ=2,2.0,4460,-0.008989022450479781
margen δ=2,2.0,4480,-0.009031624523271713
margen δ=2,2.0,4500,-0.009072563800327296
margen δ=2,2.0,4520,-0.00911190283351946
margen δ=2,2.0,4540,-0.00914969889631746
margen δ=2,2.0,4560,-0.009186005001496108
margen δ=2,2.0,4580,-0.00922087076883525
margen δ=2,2.0,4600,-0.009254343155465302
margen δ=2,2.0,4620,-0.009286467055630274
margen δ=2,2.0,4640,-0.00931728578534623
margen δ=2,2.0,4660,-0.009346841460720231
margen δ=2,2.0,4680,-0.009375175285614858
margen δ=2,2.0,4700,-0.009402327758853078
margen δ=2,2.0,4720,-0.009428338813602834
margen δ=2,2.0,4740,-0.009453247900859722
margen δ=2,2.0,4760,-0.009477094026248705
margen δ=2,2.0,4780,-0.009499915751141248
margen δ=2,2.0,4800,-0.009521751165358128
margen δ=2,2.0,4820,-0.009542637840163305
margen δ=2,2.0,4840,-0.009562612767259823
margen δ=2,2.0,4860,-0.009581712290380021
margen δ=2,2.0,4880,-0.0095999720326407
margen δ=2,2.0,4900,-0.009617426825441934
margen δ=2,2.0,4920,-0.009634110640450538
margen δ=2,2.0,4940,-0.009650056527599146
margen δ=2,2.0,4960,-0.009665296560045491
margen δ=2,2.0,4980,-0.00967986178946462
margen δ=2,2.0,5000,-0.009693782208499238
margen δ=2,2.0,5020,-0.009707086724056228
margen δ=2,2.0,5040,-0.009719803140504767
margen δ=2,2.0,5060,-0.009731958150260948
margen δ=2,2.0,5080,-0.009743577334970928
margen δ=2,2.0,5100,-0.009754685172896127
margen δ=2,2.0,5120,-0.009765305054062003
margen δ=2,2.0,5140,-0.009775459301867412
margen δ=2,2.0,5160,-0.009785169199193262
margen δ=2,2.0,5180,-0.009794455019322378
margen δ=2,2.0,5200,-0.009803336060165469
margen δ=2,2.0,5220,-0.009811830682066675
margen δ=2,2.0,5240,-0.009819956345655896
margen δ=2,2.0,5260,-0.009827729652756587
margen δ=2,2.0,5280,-0.009835166386916798
margen δ=2,2.0,5300,-0.009842281554311973
margen δ=2,2.0,5320,-0.009849089423851369
margen δ=2,2.0,5340,-0.00985560356696635
margen δ=2,2.0,5360,-0.009861836896032598
margen δ=2,2.0,5380,-0.009867801701082209
margen δ=2,2.0,5400,-0.00987350968539083
margen δ=2,2.0,5420,-0.009878971998913957
margen δ=2,2.0,5440,-0.00988419927026661
margen δ=2,2.0,5460,-0.009889201636524146
margen δ=2,2.0,5480,-0.009893988771181719
margen δ=2,2.0,5500,-0.009898569910387262
margen δ=2,2.0,5520,-0.00990295387731119
margen δ=2,2.0,5540,-0.00990714910475338
margen δ=2,2.0,5560,-0.009911163656169814
margen δ=2,2.0,5580,-0.009915005244666068
margen δ=2,2.0,5600,-0.009918681251732592
margen δ=2,2.0,5620,-0.009922198742935174
margen δ=2,2.0,5640,-0.009925564483933062
margen δ=2,2.0,5660,-0.009928784954676783
margen δ=2,2.0,5680,-0.009931866362298921
margen δ=2,2.0,5700,-0.009934814653502683
margen δ=2,2.0,5720,-0.009937635526196763
margen δ=2,2.0,5740,-0.009940334440283737
margen δ=2,2.0,5760,-0.009942916627257947
margen δ=2,2.0,5780,-0.009945387100287919
margen δ=2,2.0,5800,-0.00994775066260982
margen δ=2,2.0,5820,-0.009950011916235374
margen δ=2,2.0,5840,-0.00995217527023802
margen δ=2,2.0,5860,-0.009954244947806013
margen δ=2,2.0,5880,-0.009956224994289557
margen δ=2,2.0,5900,-0.009958119283827794
margen δ=2,2.0,5920,-0.00995993152608042
margen δ=2,2.0,5940,-0.009961665273042878
margen δ=2,2.0,5960,-0.009963323925004758
margen δ=2,2.0,5980,-0.009964910736759529
margen δ=2,2.0,6000,-0.009966428823439313
margen δ=2,2.0,6020,-0.009967881166216159
margen δ=2,2.0,6040,-0.009969270617561695
margen δ=2,2.0,6060,-0.00997059990662193
margen δ=2,2.0,6080,-0.009971871644615724
margen δ=2,2.0,6100,-0.009973088329232618
margen δ=2,2.0,6120,-0.009974252349752745
margen δ=2,2.0,6140,-0.00997536599144351
margen δ=2,2.0,6160,-0.009976431440204278
margen δ=2,2.0,6180,-0.009977450786707216
margen δ=2,2.0,6200,-0.009978426030247421
margen δ=2,2.0,6220,-0.009979359083092235
margen δ=2,2.0,6240,-0.009980251774268905
margen δ=2,2.0,6260,-0.009981105852635161
margen δ=2,2.0,6280,-0.009981922991233474
margen δ=2,2.0,6300,-0.009982704789677554
margen δ=2,2.0,6320,-0.009983452778422369
margen δ=2,2.0,6340,-0.00998416842097201
margen δ=2,2.0,6360,-0.009984853117100193
margen δ=2,2.0,6380,-0.009985508205794663
margen δ=2,2.0,6400,-0.009986134967793884
margen δ=2,2.0,6420,-0.009986734628197814
margen δ=2,2.0,6440,-0.009987308359140875
margen δ=2,2.0,6460,-0.009987857281424314
margen δ=2,2.0,6480,-0.009988382467818486
margen δ=2,2.0,6500,-0.009988884944274154
margen δ=2,2.0,6520,-0.0099893656924123
margen δ=2,2.0,6540,-0.009989825651399583
margen δ=2,2.0,6560,-0.009990265719785112
margen δ=2,2.0,6580,-0.009990686757252017
margen δ=2,2.0,6600,-0.009991089586283588
margen δ=2,2.0,6620,-0.009991474993951855
margen δ=2,2.0,6640,-0.009991843733253444
